u,v,X,Y,Z
0.620000, 0.620000,18.600000,31.709628,18.600000
0.620000, 0.640000,19.200000,31.450025,18.600000
0.620000, 0.660000,19.800000,31.150483,18.600000
0.620000, 0.680000,20.400000,30.811001,18.600000
0.620000, 0.700000,21.000000,30.431581,18.600000
0.620000, 0.720000,21.600000,30.012222,18.600000
0.620000, 0.740000,22.200000,29.552924,18.600000
0.620000, 0.760000,22.800000,29.053687,18.600000
0.620000, 0.780000,23.400000,28.514510,18.600000
0.620000, 0.800000,24.000000,27.935395,18.600000
0.620000, 0.820000,24.600000,27.316341,18.600000
0.620000, 0.840000,25.200000,26.657348,18.600000
0.620000, 0.860000,25.800000,25.958416,18.600000
0.620000, 0.880000,26.400000,25.219545,18.600000
0.620000, 0.900000,27.000000,24.440735,18.600000
0.620000, 0.920000,27.600000,23.621986,18.600000
0.620000, 0.940000,28.200000,22.763298,18.600000
0.620000, 0.960000,28.800000,21.864671,18.600000
0.620000, 0.980000,29.400000,20.926105,18.600000
0.620000, 1.000000,30.000000,19.947600,18.600000
0.640000, 0.000000,0.000000,19.838400,19.200000
0.640000, 0.020000,0.600000,20.811394,19.200000
0.640000, 0.040000,1.200000,21.744674,19.200000
0.640000, 0.060000,1.800000,22.638240,19.200000
0.640000, 0.080000,2.400000,23.492092,19.200000
0.640000, 0.100000,3.000000,24.306230,19.200000
0.640000, 0.120000,3.600000,25.080654,19.200000
0.640000, 0.140000,4.200000,25.815364,19.200000
0.640000, 0.160000,4.800000,26.510360,19.200000
0.640000, 0.180000,5.400000,27.165642,19.200000
0.640000, 0.200000,6.000000,27.781210,19.200000
0.640000, 0.220000,6.600000,28.357063,19.200000
0.640000, 0.240000,7.200000,28.893203,19.200000
0.640000, 0.260000,7.800000,29.389629,19.200000
0.640000, 0.280000,8.400000,29.846340,19.200000
0.640000, 0.300000,9.000000,30.263338,19.200000
0.640000, 0.320000,9.600000,30.640621,19.200000
0.640000, 0.340000,10.200000,30.978190,19.200000
0.640000, 0.360000,10.800000,31.276046,19.200000
0.640000, 0.380000,11.400000,31.534187,19.200000
0.640000, 0.400000,12.000000,31.752614,19.200000
0.640000, 0.420000,12.600000,31.931328,19.200000
0.640000, 0.440000,13.200000,32.070327,19.200000
0.640000, 0.460000,13.800000,32.169612,19.200000
0.640000, 0.480000,14.400000,32.229183,19.200000
0.640000, 0.500000,15.000000,32.249040,19.200000
0.640000, 0.520000,15.600000,32.229183,19.200000
0.640000, 0.540000,16.200000,32.169612,19.200000
0.640000, 0.560000,16.800000,32.070327,19.200000
0.640000, 0.580000,17.400000,31.931328,19.200000
0.640000, 0.600000,18.000000,31.752614,19.200000
0.640000, 0.620000,18.600000,31.534187,19.200000
0.640000, 0.640000,19.200000,31.276046,19.200000
0.640000, 0.660000,19.800000,30.978190,19.200000
0.640000, 0.680000,20.400000,30.640621,19.200000
0.640000, 0.700000,21.000000,30.263338,19.200000
0.640000, 0.720000,21.600000,29.846340,19.200000
0.640000, 0.740000,22.200000,29.389629,19.200000
0.640000, 0.760000,22.800000,28.893203,19.200000
0.640000, 0.780000,23.400000,28.357063,19.200000
0.640000, 0.800000,24.000000,27.781210,19.200000
0.640000, 0.820000,24.600000,27.165642,19.200000
0.640000, 0.840000,25.200000,26.510360,19.200000
0.640000, 0.860000,25.800000,25.815364,19.200000
0.640000, 0.880000,26.400000,25.080654,19.200000
0.640000, 0.900000,27.000000,24.306230,19.200000
0.640000, 0.920000,27.600000,23.492092,19.200000
0.640000, 0.940000,28.200000,22.638240,19.200000
0.640000, 0.960000,28.800000,21.744674,19.200000
0.640000, 0.980000,29.400000,20.811394,19.200000
0.640000, 1.000000,30.000000,19.838400,19.200000
0.660000, 0.000000,0.000000,19.712400,19.800000
0.660000, 0.020000,0.600000,20.676525,19.800000
0.660000, 0.040000,1.200000,21.601298,19.800000
0.660000, 0.060000,1.800000,22.486718,19.800000
0.660000, 0.080000,2.400000,23.332787,19.800000
0.660000, 0.100000,3.000000,24.139504,19.800000
0.660000, 0.120000,3.600000,24.906868,19.800000
0.660000, 0.140000,4.200000,25.634881,19.800000
0.660000, 0.160000,4.800000,26.323541,19.800000
0.660000, 0.180000,5.400000,26.972850,19.800000
0.660000, 0.200000,6.000000,27.582806,19.800000
0.660000, 0.220000,6.600000,28.153411,19.800000
0.660000, 0.240000,7.200000,28.684663,19.800000
0.660000, 0.260000,7.800000,29.176564,19.800000
0.660000, 0.280000,8.400000,29.629112,19.800000
0.660000, 0.300000,9.000000,30.042308,19.800000
0.660000, 0.320000,9.600000,30.416153,19.800000
0.660000, 0.340000,10.200000,30.750645,19.800000
0.660000, 0.360000,10.800000,31.045785,19.800000
0.660000, 0.380000,11.400000,31.301573,19.800000
0.660000, 0.400000,12.000000,31.518010,19.800000
0.660000, 0.420000,12.600000,31.695094,19.800000
0.660000, 0.440000,13.200000,31.832826,19.800000
0.660000, 0.460000,13.800000,31.931206,19.800000
0.660000, 0.480000,14.400000,31.990234,19.800000
0.660000, 0.500000,15.000000,32.009910,19.800000
0.660000, 0.520000,15.600000,31.990234,19.800000
0.660000, 0.540000,16.200000,31.931206,19.800000
0.660000, 0.560000,16.800000,31.832826,19.800000
0.660000, 0.580000,17.400000,31.695094,19.800000
0.660000, 0.600000,18.000000,31.518010,19.800000
0.660000, 0.620000,18.600000,31.301573,19.800000
0.660000, 0.640000,19.200000,31.045785,19.800000
0.660000, 0.660000,19.800000,30.750645,19.800000
0.660000, 0.680000,20.400000,30.416153,19.800000
0.660000, 0.700000,21.000000,30.042308,19.800000
0.660000, 0.720000,21.600000,29.629112,19.800000
0.660000, 0.740000,22.200000,29.176564,19.800000
0.660000, 0.760000,22.800000,28.684663,19.800000
0.660000, 0.780000,23.400000,28.153411,19.800000
0.660000, 0.800000,24.000000,27.582806,19.800000
0.660000, 0.820000,24.600000,26.972850,19.800000
0.660000, 0.840000,25.200000,26.323541,19.800000
0.660000, 0.860000,25.800000,25.634881,19.800000
0.660000, 0.880000,26.400000,24.906868,19.800000
0.660000, 0.900000,27.000000,24.139504,19.800000
0.660000, 0.920000,27.600000,23.332787,19.800000
0.660000, 0.940000,28.200000,22.486718,19.800000
0.660000, 0.960000,28.800000,21.601298,19.800000
0.660000, 0.980000,29.400000,20.676525,19.800000
0.660000, 1.000000,30.000000,19.712400,19.800000
0.680000, 0.000000,0.000000,19.569600,20.400000
0.680000, 0.020000,0.600000,20.521370,20.400000
0.680000, 0.040000,1.200000,21.434292,20.400000
0.680000, 0.060000,1.800000,22.308366,20.400000
0.680000, 0.080000,2.400000,23.143592,20.400000
0.680000, 0.100000,3.000000,23.939971,20.400000
0.680000, 0.120000,3.600000,24.697502,20.400000
0.680000, 0.140000,4.200000,25.416185,20.400000
0.680000, 0.160000,4.800000,26.096021,20.400000
0.680000, 0.180000,5.400000,26.737009,20.400000
0.680000, 0.200000,6.000000,27.339149,20.400000
0.680000, 0.220000,6.600000,27.902441,20.400000
0.680000, 0.240000,7.200000,28.426886,20.400000
0.680000, 0.260000,7.800000,28.912482,20.400000
0.680000, 0.280000,8.400000,29.359231,20.400000
0.680000, 0.300000,9.000000,29.767133,20.400000
0.680000, 0.320000,9.600000,30.136186,20.400000
0.680000, 0.340000,10.200000,30.466392,20.400000
0.680000, 0.360000,10.800000,30.757750,20.400000
0.680000, 0.380000,11.400000,31.010261,20.400000
0.680000, 0.400000,12.000000,31.223923,20.400000
0.680000, 0.420000,12.600000,31.398738,20.400000
0.680000, 0.440000,13.200000,31.534705,20.400000
0.680000, 0.460000,13.800000,31.631825,20.400000
0.680000, 0.480000,14.400000,31.690096,20.400000
0.680000, 0.500000,15.000000,31.709520,20.400000
0.680000, 0.520000,15.600000,31.690096,20.400000
0.680000, 0.540000,16.200000,31.631825,20.400000
0.680000, 0.560000,16.800000,31.534705,20.400000
0.680000, 0.580000,17.400000,31.398738,20.400000
0.680000, 0.600000,18.000000,31.223923,20.400000
0.680000, 0.620000,18.600000,31.010261,20.400000
0.680000, 0.640000,19.200000,30.757750,20.400000
0.680000, 0.660000,19.800000,30.466392,20.400000
0.680000, 0.680000,20.400000,30.136186,20.400000
0.680000, 0.700000,21.000000,29.767133,20.400000
0.680000, 0.720000,21.600000,29.359231,20.400000
0.680000, 0.740000,22.200000,28.912482,20.400000
0.680000, 0.760000,22.800000,28.426886,20.400000
0.680000, 0.780000,23.400000,27.902441,20.400000
0.680000, 0.800000,24.000000,27.339149,20.400000
0.680000, 0.820000,24.600000,26.737009,20.400000
0.680000, 0.840000,25.200000,26.096021,20.400000
0.680000, 0.860000,25.800000,25.416185,20.400000
0.680000, 0.880000,26.400000,24.697502,20.400000
0.680000, 0.900000,27.000000,23.939971,20.400000
0.680000, 0.920000,27.600000,23.143592,20.400000
0.680000, 0.940000,28.200000,22.308366,20.400000
0.680000, 0.960000,28.800000,21.434292,20.400000
0.680000, 0.980000,29.400000,20.521370,20.400000
0.680000, 1.000000,30.000000,19.569600,20.400000
0.700000, 0.000000,0.000000,19.410000,21.000000
0.700000, 0.020000,0.600000,20.345802,21.000000
0.700000, 0.040000,1.200000,21.243408,21.000000
0.700000, 0.060000,1.800000,22.102818,21.000000
0.700000, 0.080000,2.400000,22.924032,21.000000
0.700000, 0.100000,3.000000,23.707050,21.000000
0.700000, 0.120000,3.600000,24.451872,21.000000
0.700000, 0.140000,4.200000,25.158498,21.000000
0.700000, 0.160000,4.800000,25.826928,21.000000
0.700000, 0.180000,5.400000,26.457162,21.000000
0.700000, 0.200000,6.000000,27.049200,21.000000
0.700000, 0.220000,6.600000,27.603042,21.000000
0.700000, 0.240000,7.200000,28.118688,21.000000
0.700000, 0.260000,7.800000,28.596138,21.000000
0.700000, 0.280000,8.400000,29.035392,21.000000
0.700000, 0.300000,9.000000,29.436450,21.000000
0.700000, 0.320000,9.600000,29.799312,21.000000
0.700000, 0.340000,10.200000,30.123978,21.000000
0.700000, 0.360000,10.800000,30.410448,21.000000
0.700000, 0.380000,11.400000,30.658722,21.000000
0.700000, 0.400000,12.000000,30.868800,21.000000
0.700000, 0.420000,12.600000,31.040682,21.000000
0.700000, 0.440000,13.200000,31.174368,21.000000
0.700000, 0.460000,13.800000,31.269858,21.000000
0.700000, 0.480000,14.400000,31.327152,21.000000
0.700000, 0.500000,15.000000,31.346250,21.000000
0.700000, 0.520000,15.600000,31.327152,21.000000
0.700000, 0.540000,16.200000,31.269858,21.000000
0.700000, 0.560000,16.800000,31.174368,21.000000
0.700000, 0.580000,17.400000,31.040682,21.000000
0.700000, 0.600000,18.000000,30.868800,21.000000
0.700000, 0.620000,18.600000,30.658722,21.000000
0.700000, 0.640000,19.200000,30.410448,21.000000
0.700000, 0.660000,19.800000,30.123978,21.000000
0.700000, 0.680000,20.400000,29.799312,21.000000
0.700000, 0.700000,21.000000,29.436450,21.000000
0.700000, 0.720000,21.600000,29.035392,21.000000
0.700000, 0.740000,22.200000,28.596138,21.000000
0.700000, 0.760000,22.800000,28.118688,21.000000
0.700000, 0.780000,23.400000,27.603042,21.000000
0.700000, 0.800000,24.000000,27.049200,21.000000
0.700000, 0.820000,24.600000,26.457162,21.000000
0.700000, 0.840000,25.200000,25.826928,21.000000
0.700000, 0.860000,25.800000,25.158498,21.000000
0.700000, 0.880000,26.400000,24.451872,21.000000
0.700000, 0.900000,27.000000,23.707050,21.000000
0.700000, 0.920000,27.600000,22.924032,21.000000
0.700000, 0.940000,28.200000,22.102818,21.000000
0.700000, 0.960000,28.800000,21.243408,21.000000
0.700000, 0.980000,29.400000,20.345802,21.000000
0.700000, 1.000000,30.000000,19.410000,21.000000
0.720000, 0.000000,0.000000,19.233600,21.600000
0.720000, 0.020000,0.600000,20.149695,21.600000
0.720000, 0.040000,1.200000,21.028398,21.600000
0.720000, 0.060000,1.800000,21.869709,21.600000
0.720000, 0.080000,2.400000,22.673629,21.600000
0.720000, 0.100000,3.000000,23.440157,21.600000
0.720000, 0.120000,3.600000,24.169293,21.600000
0.720000, 0.140000,4.200000,24.861038,21.600000
0.720000, 0.160000,4.800000,25.515391,21.600000
0.720000, 0.180000,5.400000,26.132353,21.600000
0.720000, 0.200000,6.000000,26.711923,21.600000
0.720000, 0.220000,6.600000,27.254102,21.600000
0.720000, 0.240000,7.200000,27.758888,21.600000
0.720000, 0.260000,7.800000,28.226284,21.600000
0.720000, 0.280000,8.400000,28.656287,21.600000
0.720000, 0.300000,9.000000,29.048899,21.600000
0.720000, 0.320000,9.600000,29.404120,21.600000
0.720000, 0.340000,10.200000,29.721948,21.600000
0.720000, 0.360000,10.800000,30.002385,21.600000
0.720000, 0.380000,11.400000,30.245431,21.600000
0.720000, 0.400000,12.000000,30.451085,21.600000
0.720000, 0.420000,12.600000,30.619347,21.600000
0.720000, 0.440000,13.200000,30.750218,21.600000
0.720000, 0.460000,13.800000,30.843697,21.600000
0.720000, 0.480000,14.400000,30.899784,21.600000
0.720000, 0.500000,15.000000,30.918480,21.600000
0.720000, 0.520000,15.600000,30.899784,21.600000
0.720000, 0.540000,16.200000,30.843697,21.600000
0.720000, 0.560000,16.800000,30.750218,21.600000
0.720000, 0.580000,17.400000,30.619347,21.600000
0.720000, 0.600000,18.000000,30.451085,21.600000
0.720000, 0.620000,18.600000,30.245431,21.600000
0.720000, 0.640000,19.200000,30.002385,21.600000
0.720000, 0.660000,19.800000,29.721948,21.600000
0.720000, 0.680000,20.400000,29.404120,21.600000
0.720000, 0.700000,21.000000,29.048899,21.600000
0.720000, 0.720000,21.600000,28.656287,21.600000
0.720000, 0.740000,22.200000,28.226284,21.600000
0.720000, 0.760000,22.800000,27.758888,21.600000
0.720000, 0.780000,23.400000,27.254102,21.600000
0.720000, 0.800000,24.000000,26.711923,21.600000
0.720000, 0.820000,24.600000,26.132353,21.600000
0.720000, 0.840000,25.200000,25.515391,21.600000
0.720000, 0.860000,25.800000,24.861038,21.600000
0.720000, 0.880000,26.400000,24.169293,21.600000
0.720000, 0.900000,27.000000,23.440157,21.600000
0.720000, 0.920000,27.600000,22.673629,21.600000
0.720000, 0.940000,28.200000,21.869709,21.600000
0.720000, 0.960000,28.800000,21.028398,21.600000
0.720000, 0.980000,29.400000,20.149695,21.600000
0.720000, 1.000000,30.000000,19.233600,21.600000
0.740000, 0.000000,0.000000,19.040400,22.200000
0.740000, 0.020000,0.600000,19.932920,22.200000
0.740000, 0.040000,1.200000,20.789012,22.200000
0.740000, 0.060000,1.800000,21.608673,22.200000
0.740000, 0.080000,2.400000,22.391906,22.200000
0.740000, 0.100000,3.000000,23.138708,22.200000
0.740000, 0.120000,3.600000,23.849082,22.200000
0.740000, 0.140000,4.200000,24.523026,22.200000
0.740000, 0.160000,4.800000,25.160541,22.200000
0.740000, 0.180000,5.400000,25.761626,22.200000
0.740000, 0.200000,6.000000,26.326282,22.200000
0.740000, 0.220000,6.600000,26.854508,22.200000
0.740000, 0.240000,7.200000,27.346305,22.200000
0.740000, 0.260000,7.800000,27.801673,22.200000
0.740000, 0.280000,8.400000,28.220611,22.200000
0.740000, 0.300000,9.000000,28.603120,22.200000
0.740000, 0.320000,9.600000,28.949199,22.200000
0.740000, 0.340000,10.200000,29.258849,22.200000
0.740000, 0.360000,10.800000,29.532070,22.200000
0.740000, 0.380000,11.400000,29.768861,22.200000
0.740000, 0.400000,12.000000,29.969222,22.200000
0.740000, 0.420000,12.600000,30.133155,22.200000
0.740000, 0.440000,13.200000,30.260658,22.200000
0.740000, 0.460000,13.800000,30.351731,22.200000
0.740000, 0.480000,14.400000,30.406375,22.200000
0.740000, 0.500000,15.000000,30.424590,22.200000
0.740000, 0.520000,15.600000,30.406375,22.200000
0.740000, 0.540000,16.200000,30.351731,22.200000
0.740000, 0.560000,16.800000,30.260658,22.200000
0.740000, 0.580000,17.400000,30.133155,22.200000
0.740000, 0.600000,18.000000,29.969222,22.200000
0.740000, 0.620000,18.600000,29.768861,22.200000
0.740000, 0.640000,19.200000,29.532070,22.200000
0.740000, 0.660000,19.800000,29.258849,22.200000
0.740000, 0.680000,20.400000,28.949199,22.200000
0.740000, 0.700000,21.000000,28.603120,22.200000
0.740000, 0.720000,21.600000,28.220611,22.200000
0.740000, 0.740000,22.200000,27.801673,22.200000
0.740000, 0.760000,22.800000,27.346305,22.200000
0.740000, 0.780000,23.400000,26.854508,22.200000
0.740000, 0.800000,24.000000,26.326282,22.200000
0.740000, 0.820000,24.600000,25.761626,22.200000
0.740000, 0.840000,25.200000,25.160541,22.200000
0.740000, 0.860000,25.800000,24.523026,22.200000
0.740000, 0.880000,26.400000,23.849082,22.200000
0.740000, 0.900000,27.000000,23.138708,22.200000
0.740000, 0.920000,27.600000,22.391906,22.200000
0.740000, 0.940000,28.200000,21.608673,22.200000
0.740000, 0.960000,28.800000,20.789012,22.200000
0.740000, 0.980000,29.400000,19.932920,22.200000
0.740000, 1.000000,30.000000,19.040400,22.200000
0.760000, 0.000000,0.000000,18.830400,22.800000
0.760000, 0.020000,0.600000,19.695353,22.800000
0.760000, 0.040000,1.200000,20.525001,22.800000
0.760000, 0.060000,1.800000,21.319346,22.800000
0.760000, 0.080000,2.400000,22.078386,22.800000
0.760000, 0.100000,3.000000,22.802122,22.800000
0.760000, 0.120000,3.600000,23.490553,22.800000
0.760000, 0.140000,4.200000,24.143681,22.800000
0.760000, 0.160000,4.800000,24.761504,22.800000
0.760000, 0.180000,5.400000,25.344023,22.800000
0.760000, 0.200000,6.000000,25.891238,22.800000
0.760000, 0.220000,6.600000,26.403149,22.800000
0.760000, 0.240000,7.200000,26.879756,22.800000
0.760000, 0.260000,7.800000,27.321058,22.800000
0.760000, 0.280000,8.400000,27.727056,22.800000
0.760000, 0.300000,9.000000,28.097750,22.800000
0.760000, 0.320000,9.600000,28.433140,22.800000
0.760000, 0.340000,10.200000,28.733226,22.800000
0.760000, 0.360000,10.800000,28.998007,22.800000
0.760000, 0.380000,11.400000,29.227485,22.800000
0.760000, 0.400000,12.000000,29.421658,22.800000
0.760000, 0.420000,12.600000,29.580526,22.800000
0.760000, 0.440000,13.200000,29.704091,22.800000
0.760000, 0.460000,13.800000,29.792352,22.800000
0.760000, 0.480000,14.400000,29.845308,22.800000
0.760000, 0.500000,15.000000,29.862960,22.800000
0.760000, 0.520000,15.600000,29.845308,22.800000
0.760000, 0.540000,16.200000,29.792352,22.800000
0.760000, 0.560000,16.800000,29.704091,22.800000
0.760000, 0.580000,17.400000,29.580526,22.800000
0.760000, 0.600000,18.000000,29.421658,22.800000
0.760000, 0.620000,18.600000,29.227485,22.800000
0.760000, 0.640000,19.200000,28.998007,22.800000
0.760000, 0.660000,19.800000,28.733226,22.800000
0.760000, 0.680000,20.400000,28.433140,22.800000
0.760000, 0.700000,21.000000,28.097750,22.800000
0.760000, 0.720000,21.600000,27.727056,22.800000
0.760000, 0.740000,22.200000,27.321058,22.800000
0.760000, 0.760000,22.800000,26.879756,22.800000
0.760000, 0.780000,23.400000,26.403149,22.800000
0.760000, 0.800000,24.000000,25.891238,22.800000
0.760000, 0.820000,24.600000,25.344023,22.800000
0.760000, 0.840000,25.200000,24.761504,22.800000
0.760000, 0.860000,25.800000,24.143681,22.800000
0.760000, 0.880000,26.400000,23.490553,22.800000
0.760000, 0.900000,27.000000,22.802122,22.800000
0.760000, 0.920000,27.600000,22.078386,22.800000
0.760000, 0.940000,28.200000,21.319346,22.800000
0.760000, 0.960000,28.800000,20.525001,22.800000
0.760000, 0.980000,29.400000,19.695353,22.800000
0.760000, 1.000000,30.000000,18.830400,22.800000
0.780000, 0.000000,0.000000,18.603600,23.400000
0.780000, 0.020000,0.600000,19.436864,23.400000
0.780000, 0.040000,1.200000,20.236118,23.400000
0.780000, 0.060000,1.800000,21.001360,23.400000
0.780000, 0.080000,2.400000,21.732592,23.400000
0.780000, 0.100000,3.000000,22.429813,23.400000
0.780000, 0.120000,3.600000,23.093023,23.400000
0.780000, 0.140000,4.200000,23.722223,23.400000
0.780000, 0.160000,4.800000,24.317412,23.400000
0.780000, 0.180000,5.400000,24.878590,23.400000
0.780000, 0.200000,6.000000,25.405757,23.400000
0.780000, 0.220000,6.600000,25.898913,23.400000
0.780000, 0.240000,7.200000,26.358059,23.400000
0.780000, 0.260000,7.800000,26.783194,23.400000
0.780000, 0.280000,8.400000,27.174318,23.400000
0.780000, 0.300000,9.000000,27.531431,23.400000
0.780000, 0.320000,9.600000,27.854533,23.400000
0.780000, 0.340000,10.200000,28.143625,23.400000
0.780000, 0.360000,10.800000,28.398706,23.400000
0.780000, 0.380000,11.400000,28.619776,23.400000
0.780000, 0.400000,12.000000,28.806835,23.400000
0.780000, 0.420000,12.600000,28.959884,23.400000
0.780000, 0.440000,13.200000,29.078921,23.400000
0.780000, 0.460000,13.800000,29.163948,23.400000
0.780000, 0.480000,14.400000,29.214965,23.400000
0.780000, 0.500000,15.000000,29.231970,23.400000
0.780000, 0.520000,15.600000,29.214965,23.400000
0.780000, 0.540000,16.200000,29.163948,23.400000
0.780000, 0.560000,16.800000,29.078921,23.400000
0.780000, 0.580000,17.400000,28.959884,23.400000
0.780000, 0.600000,18.000000,28.806835,23.400000
0.780000, 0.620000,18.600000,28.619776,23.400000
0.780000, 0.640000,19.200000,28.398706,23.400000
0.780000, 0.660000,19.800000,28.143625,23.400000
0.780000, 0.680000,20.400000,27.854533,23.400000
0.780000, 0.700000,21.000000,27.531431,23.400000
0.780000, 0.720000,21.600000,27.174318,23.400000
0.780000, 0.740000,22.200000,26.783194,23.400000
0.780000, 0.760000,22.800000,26.358059,23.400000
0.780000, 0.780000,23.400000,25.898913,23.400000
0.780000, 0.800000,24.000000,25.405757,23.400000
0.780000, 0.820000,24.600000,24.878590,23.400000
0.780000, 0.840000,25.200000,24.317412,23.400000
0.780000, 0.860000,25.800000,23.722223,23.400000
0.780000, 0.880000,26.400000,23.093023,23.400000
0.780000, 0.900000,27.000000,22.429813,23.400000
0.780000, 0.920000,27.600000,21.732592,23.400000
0.780000, 0.940000,28.200000,21.001360,23.400000
0.780000, 0.960000,28.800000,20.236118,23.400000
0.780000, 0.980000,29.400000,19.436864,23.400000
0.780000, 1.000000,30.000000,18.603600,23.400000
0.800000, 0.000000,0.000000,18.360000,24.000000
0.800000, 0.020000,0.600000,19.157328,24.000000
0.800000, 0.040000,1.200000,19.922112,24.000000
0.800000, 0.060000,1.800000,20.654352,24.000000
0.800000, 0.080000,2.400000,21.354048,24.000000
0.800000, 0.100000,3.000000,22.021200,24.000000
0.800000, 0.120000,3.600000,22.655808,24.000000
0.800000, 0.140000,4.200000,23.257872,24.000000
0.800000, 0.160000,4.800000,23.827392,24.000000
0.800000, 0.180000,5.400000,24.364368,24.000000
0.800000, 0.200000,6.000000,24.868800,24.000000
0.800000, 0.220000,6.600000,25.340688,24.000000
0.800000, 0.240000,7.200000,25.780032,24.000000
0.800000, 0.260000,7.800000,26.186832,24.000000
0.800000, 0.280000,8.400000,26.561088,24.000000
0.800000, 0.300000,9.000000,26.902800,24.000000
0.800000, 0.320000,9.600000,27.211968,24.000000
0.800000, 0.340000,10.200000,27.488592,24.000000
0.800000, 0.360000,10.800000,27.732672,24.000000
0.800000, 0.380000,11.400000,27.944208,24.000000
0.800000, 0.400000,12.000000,28.123200,24.000000
0.800000, 0.420000,12.600000,28.269648,24.000000
0.800000, 0.440000,13.200000,28.383552,24.000000
0.800000, 0.460000,13.800000,28.464912,24.000000
0.800000, 0.480000,14.400000,28.513728,24.000000
0.800000, 0.500000,15.000000,28.530000,24.000000
0.800000, 0.520000,15.600000,28.513728,24.000000
0.800000, 0.540000,16.200000,28.464912,24.000000
0.800000, 0.560000,16.800000,28.383552,24.000000
0.800000, 0.580000,17.400000,28.269648,24.000000
0.800000, 0.600000,18.000000,28.123200,24.000000
0.800000, 0.620000,18.600000,27.944208,24.000000
0.800000, 0.640000,19.200000,27.732672,24.000000
0.800000, 0.660000,19.800000,27.488592,24.000000
0.800000, 0.680000,20.400000,27.211968,24.000000
0.800000, 0.700000,21.000000,26.902800,24.000000
0.800000, 0.720000,21.600000,26.561088,24.000000
0.800000, 0.740000,22.200000,26.186832,24.000000
0.800000, 0.760000,22.800000,25.780032,24.000000
0.800000, 0.780000,23.400000,25.340688,24.000000
0.800000, 0.800000,24.000000,24.868800,24.000000
0.800000, 0.820000,24.600000,24.364368,24.000000
0.800000, 0.840000,25.200000,23.827392,24.000000
0.800000, 0.860000,25.800000,23.257872,24.000000
0.800000, 0.880000,26.400000,22.655808,24.000000
0.800000, 0.900000,27.000000,22.021200,24.000000
0.800000, 0.920000,27.600000,21.354048,24.000000
0.800000, 0.940000,28.200000,20.654352,24.000000
0.800000, 0.960000,28.800000,19.922112,24.000000
0.800000, 0.980000,29.400000,19.157328,24.000000
0.800000, 1.000000,30.000000,18.360000,24.000000
0.820000, 0.000000,0.000000,18.099600,24.600000
0.820000, 0.020000,0.600000,18.856617,24.600000
0.820000, 0.040000,1.200000,19.582735,24.600000
0.820000, 0.060000,1.800000,20.277955,24.600000
0.820000, 0.080000,2.400000,20.942276,24.600000
0.820000, 0.100000,3.000000,21.575699,24.600000
0.820000, 0.120000,3.600000,22.178223,24.600000
0.820000, 0.140000,4.200000,22.749848,24.600000
0.820000, 0.160000,4.800000,23.290574,24.600000
0.820000, 0.180000,5.400000,23.800402,24.600000
0.820000, 0.200000,6.000000,24.279331,24.600000
0.820000, 0.220000,6.600000,24.727362,24.600000
0.820000, 0.240000,7.200000,25.144494,24.600000
0.820000, 0.260000,7.800000,25.530727,24.600000
0.820000, 0.280000,8.400000,25.886061,24.600000
0.820000, 0.300000,9.000000,26.210497,24.600000
0.820000, 0.320000,9.600000,26.504034,24.600000
0.820000, 0.340000,10.200000,26.766673,24.600000
0.820000, 0.360000,10.800000,26.998413,24.600000
0.820000, 0.380000,11.400000,27.199254,24.600000
0.820000, 0.400000,12.000000,27.369197,24.600000
0.820000, 0.420000,12.600000,27.508241,24.600000
0.820000, 0.440000,13.200000,27.616386,24.600000
0.820000, 0.460000,13.800000,27.693633,24.600000
0.820000, 0.480000,14.400000,27.739981,24.600000
0.820000, 0.500000,15.000000,27.755430,24.600000
0.820000, 0.520000,15.600000,27.739981,24.600000
0.820000, 0.540000,16.200000,27.693633,24.600000
0.820000, 0.560000,16.800000,27.616386,24.600000
0.820000, 0.580000,17.400000,27.508241,24.600000
0.820000, 0.600000,18.000000,27.369197,24.600000
0.820000, 0.620000,18.600000,27.199254,24.600000
0.820000, 0.640000,19.200000,26.998413,24.600000
0.820000, 0.660000,19.800000,26.766673,24.600000
0.820000, 0.680000,20.400000,26.504034,24.600000
0.820000, 0.700000,21.000000,26.210497,24.600000
0.820000, 0.720000,21.600000,25.886061,24.600000
0.820000, 0.740000,22.200000,25.530727,24.600000
0.820000, 0.760000,22.800000,25.144494,24.600000
0.820000, 0.780000,23.400000,24.727362,24.600000
0.820000, 0.800000,24.000000,24.279331,24.600000
0.820000, 0.820000,24.600000,23.800402,24.600000
0.820000, 0.840000,25.200000,23.290574,24.600000
0.820000, 0.860000,25.800000,22.749848,24.600000
0.820000, 0.880000,26.400000,22.178223,24.600000
0.820000, 0.900000,27.000000,21.575699,24.600000
0.820000, 0.920000,27.600000,20.942276,24.600000
0.820000, 0.940000,28.200000,20.277955,24.600000
0.820000, 0.960000,28.800000,19.582735,24.600000
0.820000, 0.980000,29.400000,18.856617,24.600000
0.820000, 1.000000,30.000000,18.099600,24.600000
0.840000, 0.000000,0.000000,17.822400,25.200000
0.840000, 0.020000,0.600000,18.534604,25.200000
0.840000, 0.040000,1.200000,19.217739,25.200000
0.840000, 0.060000,1.800000,19.871805,25.200000
0.840000, 0.080000,2.400000,20.496800,25.200000
0.840000, 0.100000,3.000000,21.092726,25.200000
0.840000, 0.120000,3.600000,21.659583,25.200000
0.840000, 0.140000,4.200000,22.197370,25.200000
